ID;City;Dayofweek;Visit#Dayofweek;Year;Weekday#end
344625;Cần Thơ;Monday;4;2018;Weekdays
345343;Cần Thơ;Monday;4;2018;Weekdays
346249;Cần Thơ;Monday;4;2018;Weekdays
346725;Cần Thơ;Monday;4;2018;Weekdays
346833;Cần Thơ;Monday;4;2018;Weekdays
346925;Cần Thơ;Monday;4;2018;Weekdays
347591;Cần Thơ;Monday;4;2018;Weekdays
347593;Cần Thơ;Monday;4;2018;Weekdays
347594;Cần Thơ;Monday;4;2018;Weekdays
348220;Cần Thơ;Monday;4;2018;Weekdays
348221;Cần Thơ;Monday;4;2018;Weekdays
348222;Cần Thơ;Monday;4;2018;Weekdays
348306;Cần Thơ;Monday;4;2018;Weekdays
348307;Cần Thơ;Monday;4;2018;Weekdays
348309;Cần Thơ;Monday;4;2018;Weekdays
348312;Cần Thơ;Monday;4;2018;Weekdays
348321;Cần Thơ;Monday;4;2018;Weekdays
348327;Cần Thơ;Monday;4;2018;Weekdays
357024;Cần Thơ;Monday;4;2018;Weekdays
357580;Cần Thơ;Monday;4;2018;Weekdays
358030;Cần Thơ;Monday;4;2018;Weekdays
358031;Cần Thơ;Monday;4;2018;Weekdays
358095;Cần Thơ;Monday;4;2018;Weekdays
358230;Cần Thơ;Monday;4;2018;Weekdays
358404;Cần Thơ;Monday;4;2018;Weekdays
358808;Cần Thơ;Monday;4;2018;Weekdays
358809;Cần Thơ;Monday;4;2018;Weekdays
358930;Cần Thơ;Monday;4;2018;Weekdays
358960;Cần Thơ;Monday;4;2018;Weekdays
358962;Cần Thơ;Monday;4;2018;Weekdays
358963;Cần Thơ;Monday;4;2018;Weekdays
359041;Cần Thơ;Monday;4;2018;Weekdays
359144;Cần Thơ;Monday;4;2018;Weekdays
359149;Cần Thơ;Monday;4;2018;Weekdays
359150;Cần Thơ;Monday;4;2018;Weekdays
359151;Cần Thơ;Monday;4;2018;Weekdays
359183;Cần Thơ;Monday;4;2018;Weekdays
359383;Cần Thơ;Monday;4;2018;Weekdays
359563;Cần Thơ;Monday;4;2018;Weekdays
359564;Cần Thơ;Monday;4;2018;Weekdays
359566;Cần Thơ;Monday;4;2018;Weekdays
360106;Cần Thơ;Monday;4;2018;Weekdays
360355;Cần Thơ;Monday;4;2018;Weekdays
360588;Cần Thơ;Monday;4;2018;Weekdays
360730;Cần Thơ;Monday;4;2018;Weekdays
360732;Cần Thơ;Monday;4;2018;Weekdays
360734;Cần Thơ;Monday;4;2018;Weekdays
360737;Cần Thơ;Monday;4;2018;Weekdays
361006;Cần Thơ;Monday;4;2018;Weekdays
361518;Cần Thơ;Monday;4;2018;Weekdays
361519;Cần Thơ;Monday;4;2018;Weekdays
361791;Cần Thơ;Monday;4;2018;Weekdays
361793;Cần Thơ;Monday;4;2018;Weekdays
361794;Cần Thơ;Monday;4;2018;Weekdays
362007;Cần Thơ;Monday;4;2018;Weekdays
362008;Cần Thơ;Monday;4;2018;Weekdays
362270;Cần Thơ;Monday;4;2018;Weekdays
362512;Cần Thơ;Monday;4;2018;Weekdays
362667;Cần Thơ;Monday;4;2018;Weekdays
362711;Cần Thơ;Monday;4;2018;Weekdays
363279;Cần Thơ;Monday;4;2018;Weekdays
363406;Cần Thơ;Monday;4;2018;Weekdays
363785;Cần Thơ;Monday;4;2018;Weekdays
365304;Cần Thơ;Monday;4;2018;Weekdays
365525;Cần Thơ;Monday;4;2018;Weekdays
365734;Cần Thơ;Monday;4;2018;Weekdays
365737;Cần Thơ;Monday;4;2018;Weekdays
365739;Cần Thơ;Monday;4;2018;Weekdays
365744;Cần Thơ;Monday;4;2018;Weekdays
366024;Cần Thơ;Monday;4;2018;Weekdays
366212;Cần Thơ;Monday;4;2018;Weekdays
366395;Cần Thơ;Monday;4;2018;Weekdays
366447;Cần Thơ;Monday;4;2018;Weekdays
366448;Cần Thơ;Monday;4;2018;Weekdays
366450;Cần Thơ;Monday;4;2018;Weekdays
366452;Cần Thơ;Monday;4;2018;Weekdays
366453;Cần Thơ;Monday;4;2018;Weekdays
366454;Cần Thơ;Monday;4;2018;Weekdays
366455;Cần Thơ;Monday;4;2018;Weekdays
366456;Cần Thơ;Monday;4;2018;Weekdays
366458;Cần Thơ;Monday;4;2018;Weekdays
366936;Cần Thơ;Monday;4;2018;Weekdays
367081;Cần Thơ;Monday;4;2018;Weekdays
367084;Cần Thơ;Monday;4;2018;Weekdays
367085;Cần Thơ;Monday;4;2018;Weekdays
367781;Cần Thơ;Monday;4;2018;Weekdays
367796;Cần Thơ;Monday;4;2018;Weekdays
368256;Cần Thơ;Monday;4;2018;Weekdays
368267;Cần Thơ;Monday;4;2018;Weekdays
368349;Cần Thơ;Monday;4;2018;Weekdays
377074;Cần Thơ;Monday;4;2018;Weekdays
377849;Cần Thơ;Monday;4;2018;Weekdays
379451;Cần Thơ;Monday;4;2018;Weekdays
382292;Cần Thơ;Monday;4;2018;Weekdays
382293;Cần Thơ;Monday;4;2018;Weekdays
382905;Cần Thơ;Monday;4;2018;Weekdays
383263;Cần Thơ;Monday;4;2018;Weekdays
383475;Cần Thơ;Monday;4;2018;Weekdays
383606;Cần Thơ;Monday;4;2018;Weekdays
383607;Cần Thơ;Monday;4;2018;Weekdays
383608;Cần Thơ;Monday;4;2018;Weekdays
383647;Cần Thơ;Monday;4;2018;Weekdays
383728;Cần Thơ;Monday;4;2018;Weekdays
383729;Cần Thơ;Monday;4;2018;Weekdays
383730;Cần Thơ;Monday;4;2018;Weekdays
383731;Cần Thơ;Monday;4;2018;Weekdays
383881;Cần Thơ;Monday;4;2018;Weekdays
384438;Cần Thơ;Monday;4;2018;Weekdays
385283;Cần Thơ;Monday;4;2018;Weekdays
385885;Cần Thơ;Monday;4;2018;Weekdays
386525;Cần Thơ;Monday;4;2018;Weekdays
386526;Cần Thơ;Monday;4;2018;Weekdays
386527;Cần Thơ;Monday;4;2018;Weekdays
386729;Cần Thơ;Monday;4;2018;Weekdays
386735;Cần Thơ;Monday;4;2018;Weekdays
386737;Cần Thơ;Monday;4;2018;Weekdays
386747;Cần Thơ;Monday;4;2018;Weekdays
386762;Cần Thơ;Monday;4;2018;Weekdays
386763;Cần Thơ;Monday;4;2018;Weekdays
386764;Cần Thơ;Monday;4;2018;Weekdays
386832;Cần Thơ;Monday;4;2018;Weekdays
386899;Cần Thơ;Monday;4;2018;Weekdays
386923;Cần Thơ;Monday;4;2018;Weekdays
388725;Cần Thơ;Monday;4;2018;Weekdays
389039;Cần Thơ;Monday;4;2018;Weekdays
389205;Cần Thơ;Monday;4;2018;Weekdays
389206;Cần Thơ;Monday;4;2018;Weekdays
389207;Cần Thơ;Monday;4;2018;Weekdays
389255;Cần Thơ;Monday;4;2018;Weekdays
389256;Cần Thơ;Monday;4;2018;Weekdays
389257;Cần Thơ;Monday;4;2018;Weekdays
389419;Cần Thơ;Monday;4;2018;Weekdays
389424;Cần Thơ;Monday;4;2018;Weekdays
389454;Cần Thơ;Monday;4;2018;Weekdays
389598;Cần Thơ;Monday;4;2018;Weekdays
389704;Cần Thơ;Monday;4;2018;Weekdays
389770;Cần Thơ;Monday;4;2018;Weekdays
389772;Cần Thơ;Monday;4;2018;Weekdays
389783;Cần Thơ;Monday;4;2018;Weekdays
389784;Cần Thơ;Monday;4;2018;Weekdays
389988;Cần Thơ;Monday;4;2018;Weekdays
392124;Cần Thơ;Monday;4;2018;Weekdays
392126;Cần Thơ;Monday;4;2018;Weekdays
392738;Cần Thơ;Monday;4;2018;Weekdays
392746;Cần Thơ;Monday;4;2018;Weekdays
392984;Cần Thơ;Monday;4;2018;Weekdays
393332;Cần Thơ;Monday;4;2018;Weekdays
394573;Cần Thơ;Monday;4;2018;Weekdays
394574;Cần Thơ;Monday;4;2018;Weekdays
394601;Cần Thơ;Monday;4;2018;Weekdays
396267;Cần Thơ;Monday;4;2018;Weekdays
396318;Cần Thơ;Monday;4;2018;Weekdays
396323;Cần Thơ;Monday;4;2018;Weekdays
396328;Cần Thơ;Monday;4;2018;Weekdays
396614;Cần Thơ;Monday;4;2018;Weekdays
397723;Cần Thơ;Monday;4;2018;Weekdays
400209;Cần Thơ;Monday;4;2018;Weekdays
409878;Cần Thơ;Monday;4;2018;Weekdays
410053;Cần Thơ;Monday;4;2018;Weekdays
410105;Cần Thơ;Monday;4;2018;Weekdays
411992;Cần Thơ;Monday;4;2018;Weekdays
411993;Cần Thơ;Monday;4;2018;Weekdays
412129;Cần Thơ;Monday;4;2018;Weekdays
412532;Cần Thơ;Monday;4;2018;Weekdays
412885;Cần Thơ;Monday;4;2018;Weekdays
413198;Cần Thơ;Monday;4;2018;Weekdays
414755;Cần Thơ;Monday;4;2018;Weekdays
414884;Cần Thơ;Monday;4;2018;Weekdays
415127;Cần Thơ;Monday;4;2018;Weekdays
415473;Cần Thơ;Monday;4;2018;Weekdays
415474;Cần Thơ;Monday;4;2018;Weekdays
415476;Cần Thơ;Monday;4;2018;Weekdays
415477;Cần Thơ;Monday;4;2018;Weekdays
415478;Cần Thơ;Monday;4;2018;Weekdays
415479;Cần Thơ;Monday;4;2018;Weekdays
415480;Cần Thơ;Monday;4;2018;Weekdays
415483;Cần Thơ;Monday;4;2018;Weekdays
415486;Cần Thơ;Monday;4;2018;Weekdays
415488;Cần Thơ;Monday;4;2018;Weekdays
415489;Cần Thơ;Monday;4;2018;Weekdays
415490;Cần Thơ;Monday;4;2018;Weekdays
415491;Cần Thơ;Monday;4;2018;Weekdays
415492;Cần Thơ;Monday;4;2018;Weekdays
415493;Cần Thơ;Monday;4;2018;Weekdays
415525;Cần Thơ;Monday;4;2018;Weekdays
415526;Cần Thơ;Monday;4;2018;Weekdays
415528;Cần Thơ;Monday;4;2018;Weekdays
415529;Cần Thơ;Monday;4;2018;Weekdays
416088;Cần Thơ;Monday;4;2018;Weekdays
416092;Cần Thơ;Monday;4;2018;Weekdays
416111;Cần Thơ;Monday;4;2018;Weekdays
416160;Cần Thơ;Monday;4;2018;Weekdays
416166;Cần Thơ;Monday;4;2018;Weekdays
416168;Cần Thơ;Monday;4;2018;Weekdays
416172;Cần Thơ;Monday;4;2018;Weekdays
416188;Cần Thơ;Monday;4;2018;Weekdays
416192;Cần Thơ;Monday;4;2018;Weekdays
416194;Cần Thơ;Monday;4;2018;Weekdays
416233;Cần Thơ;Monday;4;2018;Weekdays
416235;Cần Thơ;Monday;4;2018;Weekdays
416244;Cần Thơ;Monday;4;2018;Weekdays
416338;Cần Thơ;Monday;4;2018;Weekdays
416344;Cần Thơ;Monday;4;2018;Weekdays
416345;Cần Thơ;Monday;4;2018;Weekdays
416690;Cần Thơ;Monday;4;2018;Weekdays
416924;Cần Thơ;Monday;4;2018;Weekdays
416928;Cần Thơ;Monday;4;2018;Weekdays
417508;Cần Thơ;Monday;4;2018;Weekdays
417510;Cần Thơ;Monday;4;2018;Weekdays
417511;Cần Thơ;Monday;4;2018;Weekdays
417512;Cần Thơ;Monday;4;2018;Weekdays
418686;Cần Thơ;Monday;4;2018;Weekdays
418691;Cần Thơ;Monday;4;2018;Weekdays
419052;Cần Thơ;Monday;4;2018;Weekdays
419104;Cần Thơ;Monday;4;2018;Weekdays
419106;Cần Thơ;Monday;4;2018;Weekdays
419107;Cần Thơ;Monday;4;2018;Weekdays
419108;Cần Thơ;Monday;4;2018;Weekdays
419114;Cần Thơ;Monday;4;2018;Weekdays
419116;Cần Thơ;Monday;4;2018;Weekdays
419117;Cần Thơ;Monday;4;2018;Weekdays
419118;Cần Thơ;Monday;4;2018;Weekdays
419145;Cần Thơ;Monday;4;2018;Weekdays
419223;Cần Thơ;Monday;4;2018;Weekdays
419418;Cần Thơ;Monday;4;2018;Weekdays
419419;Cần Thơ;Monday;4;2018;Weekdays
419420;Cần Thơ;Monday;4;2018;Weekdays
419421;Cần Thơ;Monday;4;2018;Weekdays
440905;Cần Thơ;Monday;4;2018;Weekdays
441230;Cần Thơ;Monday;4;2018;Weekdays
441974;Cần Thơ;Monday;4;2018;Weekdays
441975;Cần Thơ;Monday;4;2018;Weekdays
441980;Cần Thơ;Monday;4;2018;Weekdays
442634;Cần Thơ;Monday;4;2018;Weekdays
442635;Cần Thơ;Monday;4;2018;Weekdays
442636;Cần Thơ;Monday;4;2018;Weekdays
442777;Cần Thơ;Monday;4;2018;Weekdays
444116;Cần Thơ;Monday;4;2018;Weekdays
444441;Cần Thơ;Monday;4;2018;Weekdays
444443;Cần Thơ;Monday;4;2018;Weekdays
444444;Cần Thơ;Monday;4;2018;Weekdays
444445;Cần Thơ;Monday;4;2018;Weekdays
444447;Cần Thơ;Monday;4;2018;Weekdays
444448;Cần Thơ;Monday;4;2018;Weekdays
444449;Cần Thơ;Monday;4;2018;Weekdays
444450;Cần Thơ;Monday;4;2018;Weekdays
444451;Cần Thơ;Monday;4;2018;Weekdays
444452;Cần Thơ;Monday;4;2018;Weekdays
444453;Cần Thơ;Monday;4;2018;Weekdays
444454;Cần Thơ;Monday;4;2018;Weekdays
444562;Cần Thơ;Monday;4;2018;Weekdays
444590;Cần Thơ;Monday;4;2018;Weekdays
444592;Cần Thơ;Monday;4;2018;Weekdays
444595;Cần Thơ;Monday;4;2018;Weekdays
444596;Cần Thơ;Monday;4;2018;Weekdays
444597;Cần Thơ;Monday;4;2018;Weekdays
444601;Cần Thơ;Monday;4;2018;Weekdays
444616;Cần Thơ;Monday;4;2018;Weekdays
444617;Cần Thơ;Monday;4;2018;Weekdays
444620;Cần Thơ;Monday;4;2018;Weekdays
444763;Cần Thơ;Monday;4;2018;Weekdays
444963;Cần Thơ;Monday;4;2018;Weekdays
444964;Cần Thơ;Monday;4;2018;Weekdays
445100;Cần Thơ;Monday;4;2018;Weekdays
445105;Cần Thơ;Monday;4;2018;Weekdays
445208;Cần Thơ;Monday;4;2018;Weekdays
445209;Cần Thơ;Monday;4;2018;Weekdays
445263;Cần Thơ;Monday;4;2018;Weekdays
446046;Cần Thơ;Monday;4;2018;Weekdays
446209;Cần Thơ;Monday;4;2018;Weekdays
446216;Cần Thơ;Monday;4;2018;Weekdays
446489;Cần Thơ;Monday;4;2018;Weekdays
446584;Cần Thơ;Monday;4;2018;Weekdays
344625;Cần Thơ;Friday;4;2018;Weekdays
344643;Cần Thơ;Friday;4;2018;Weekdays
345343;Cần Thơ;Friday;4;2018;Weekdays
346725;Cần Thơ;Friday;4;2018;Weekdays
346833;Cần Thơ;Friday;4;2018;Weekdays
346925;Cần Thơ;Friday;4;2018;Weekdays
347591;Cần Thơ;Friday;4;2018;Weekdays
347592;Cần Thơ;Friday;4;2018;Weekdays
347593;Cần Thơ;Friday;4;2018;Weekdays
347594;Cần Thơ;Friday;4;2018;Weekdays
348220;Cần Thơ;Friday;4;2018;Weekdays
348221;Cần Thơ;Friday;4;2018;Weekdays
348222;Cần Thơ;Friday;4;2018;Weekdays
348306;Cần Thơ;Friday;4;2018;Weekdays
348307;Cần Thơ;Friday;4;2018;Weekdays
348321;Cần Thơ;Friday;4;2018;Weekdays
348327;Cần Thơ;Friday;4;2018;Weekdays
357580;Cần Thơ;Friday;4;2018;Weekdays
358030;Cần Thơ;Friday;4;2018;Weekdays
358095;Cần Thơ;Friday;4;2018;Weekdays
358230;Cần Thơ;Friday;4;2018;Weekdays
358404;Cần Thơ;Friday;4;2018;Weekdays
358808;Cần Thơ;Friday;4;2018;Weekdays
358809;Cần Thơ;Friday;4;2018;Weekdays
358930;Cần Thơ;Friday;4;2018;Weekdays
358960;Cần Thơ;Friday;4;2018;Weekdays
358962;Cần Thơ;Friday;4;2018;Weekdays
358963;Cần Thơ;Friday;4;2018;Weekdays
359041;Cần Thơ;Friday;4;2018;Weekdays
359144;Cần Thơ;Friday;4;2018;Weekdays
359149;Cần Thơ;Friday;4;2018;Weekdays
359150;Cần Thơ;Friday;4;2018;Weekdays
359151;Cần Thơ;Friday;4;2018;Weekdays
359383;Cần Thơ;Friday;4;2018;Weekdays
359563;Cần Thơ;Friday;4;2018;Weekdays
359564;Cần Thơ;Friday;4;2018;Weekdays
359566;Cần Thơ;Friday;4;2018;Weekdays
360106;Cần Thơ;Friday;4;2018;Weekdays
360355;Cần Thơ;Friday;4;2018;Weekdays
360588;Cần Thơ;Friday;4;2018;Weekdays
360731;Cần Thơ;Friday;4;2018;Weekdays
360732;Cần Thơ;Friday;4;2018;Weekdays
360734;Cần Thơ;Friday;4;2018;Weekdays
360737;Cần Thơ;Friday;4;2018;Weekdays
361006;Cần Thơ;Friday;4;2018;Weekdays
361518;Cần Thơ;Friday;4;2018;Weekdays
361519;Cần Thơ;Friday;4;2018;Weekdays
361793;Cần Thơ;Friday;4;2018;Weekdays
361794;Cần Thơ;Friday;4;2018;Weekdays
362007;Cần Thơ;Friday;4;2018;Weekdays
362008;Cần Thơ;Friday;4;2018;Weekdays
362512;Cần Thơ;Friday;4;2018;Weekdays
362667;Cần Thơ;Friday;4;2018;Weekdays
362711;Cần Thơ;Friday;4;2018;Weekdays
363279;Cần Thơ;Friday;4;2018;Weekdays
363406;Cần Thơ;Friday;4;2018;Weekdays
365304;Cần Thơ;Friday;4;2018;Weekdays
365734;Cần Thơ;Friday;4;2018;Weekdays
365741;Cần Thơ;Friday;4;2018;Weekdays
365746;Cần Thơ;Friday;4;2018;Weekdays
366024;Cần Thơ;Friday;4;2018;Weekdays
366212;Cần Thơ;Friday;4;2018;Weekdays
366395;Cần Thơ;Friday;4;2018;Weekdays
366447;Cần Thơ;Friday;4;2018;Weekdays
366448;Cần Thơ;Friday;4;2018;Weekdays
366450;Cần Thơ;Friday;4;2018;Weekdays
366452;Cần Thơ;Friday;4;2018;Weekdays
366453;Cần Thơ;Friday;4;2018;Weekdays
366454;Cần Thơ;Friday;4;2018;Weekdays
366455;Cần Thơ;Friday;4;2018;Weekdays
366456;Cần Thơ;Friday;4;2018;Weekdays
366458;Cần Thơ;Friday;4;2018;Weekdays
366936;Cần Thơ;Friday;4;2018;Weekdays
367081;Cần Thơ;Friday;4;2018;Weekdays
367084;Cần Thơ;Friday;4;2018;Weekdays
367085;Cần Thơ;Friday;4;2018;Weekdays
367781;Cần Thơ;Friday;4;2018;Weekdays
368256;Cần Thơ;Friday;4;2018;Weekdays
368267;Cần Thơ;Friday;4;2018;Weekdays
368349;Cần Thơ;Friday;4;2018;Weekdays
377849;Cần Thơ;Friday;4;2018;Weekdays
379451;Cần Thơ;Friday;4;2018;Weekdays
379570;Cần Thơ;Friday;4;2018;Weekdays
382292;Cần Thơ;Friday;4;2018;Weekdays
382905;Cần Thơ;Friday;4;2018;Weekdays
383263;Cần Thơ;Friday;4;2018;Weekdays
383475;Cần Thơ;Friday;4;2018;Weekdays
383606;Cần Thơ;Friday;4;2018;Weekdays
383607;Cần Thơ;Friday;4;2018;Weekdays
383608;Cần Thơ;Friday;4;2018;Weekdays
383728;Cần Thơ;Friday;4;2018;Weekdays
383729;Cần Thơ;Friday;4;2018;Weekdays
383730;Cần Thơ;Friday;4;2018;Weekdays
383731;Cần Thơ;Friday;4;2018;Weekdays
383881;Cần Thơ;Friday;4;2018;Weekdays
384438;Cần Thơ;Friday;4;2018;Weekdays
385283;Cần Thơ;Friday;4;2018;Weekdays
385885;Cần Thơ;Friday;4;2018;Weekdays
386466;Cần Thơ;Friday;4;2018;Weekdays
386525;Cần Thơ;Friday;4;2018;Weekdays
386526;Cần Thơ;Friday;4;2018;Weekdays
386527;Cần Thơ;Friday;4;2018;Weekdays
386729;Cần Thơ;Friday;4;2018;Weekdays
386735;Cần Thơ;Friday;4;2018;Weekdays
386737;Cần Thơ;Friday;4;2018;Weekdays
386762;Cần Thơ;Friday;4;2018;Weekdays
386763;Cần Thơ;Friday;4;2018;Weekdays
386764;Cần Thơ;Friday;4;2018;Weekdays
386832;Cần Thơ;Friday;4;2018;Weekdays
386899;Cần Thơ;Friday;4;2018;Weekdays
386923;Cần Thơ;Friday;4;2018;Weekdays
387298;Cần Thơ;Friday;4;2018;Weekdays
387784;Cần Thơ;Friday;4;2018;Weekdays
387932;Cần Thơ;Friday;4;2018;Weekdays
388725;Cần Thơ;Friday;4;2018;Weekdays
389039;Cần Thơ;Friday;4;2018;Weekdays
389205;Cần Thơ;Friday;4;2018;Weekdays
389206;Cần Thơ;Friday;4;2018;Weekdays
389207;Cần Thơ;Friday;4;2018;Weekdays
389255;Cần Thơ;Friday;4;2018;Weekdays
389256;Cần Thơ;Friday;4;2018;Weekdays
389257;Cần Thơ;Friday;4;2018;Weekdays
389419;Cần Thơ;Friday;4;2018;Weekdays
389424;Cần Thơ;Friday;4;2018;Weekdays
389454;Cần Thơ;Friday;4;2018;Weekdays
389598;Cần Thơ;Friday;4;2018;Weekdays
389704;Cần Thơ;Friday;4;2018;Weekdays
389770;Cần Thơ;Friday;4;2018;Weekdays
389772;Cần Thơ;Friday;4;2018;Weekdays
389783;Cần Thơ;Friday;4;2018;Weekdays
389784;Cần Thơ;Friday;4;2018;Weekdays
389988;Cần Thơ;Friday;4;2018;Weekdays
392124;Cần Thơ;Friday;4;2018;Weekdays
392126;Cần Thơ;Friday;4;2018;Weekdays
392738;Cần Thơ;Friday;4;2018;Weekdays
392746;Cần Thơ;Friday;4;2018;Weekdays
392984;Cần Thơ;Friday;4;2018;Weekdays
393332;Cần Thơ;Friday;4;2018;Weekdays
394573;Cần Thơ;Friday;4;2018;Weekdays
394574;Cần Thơ;Friday;4;2018;Weekdays
394601;Cần Thơ;Friday;4;2018;Weekdays
396267;Cần Thơ;Friday;4;2018;Weekdays
396318;Cần Thơ;Friday;4;2018;Weekdays
396321;Cần Thơ;Friday;4;2018;Weekdays
396328;Cần Thơ;Friday;4;2018;Weekdays
396614;Cần Thơ;Friday;4;2018;Weekdays
397723;Cần Thơ;Friday;4;2018;Weekdays
400209;Cần Thơ;Friday;4;2018;Weekdays
410053;Cần Thơ;Friday;4;2018;Weekdays
410105;Cần Thơ;Friday;4;2018;Weekdays
411992;Cần Thơ;Friday;4;2018;Weekdays
411993;Cần Thơ;Friday;4;2018;Weekdays
412129;Cần Thơ;Friday;4;2018;Weekdays
412532;Cần Thơ;Friday;4;2018;Weekdays
413198;Cần Thơ;Friday;4;2018;Weekdays
414755;Cần Thơ;Friday;4;2018;Weekdays
414884;Cần Thơ;Friday;4;2018;Weekdays
415127;Cần Thơ;Friday;4;2018;Weekdays
415263;Cần Thơ;Friday;4;2018;Weekdays
415473;Cần Thơ;Friday;4;2018;Weekdays
415474;Cần Thơ;Friday;4;2018;Weekdays
415475;Cần Thơ;Friday;4;2018;Weekdays
415476;Cần Thơ;Friday;4;2018;Weekdays
415477;Cần Thơ;Friday;4;2018;Weekdays
415478;Cần Thơ;Friday;4;2018;Weekdays
415479;Cần Thơ;Friday;4;2018;Weekdays
415480;Cần Thơ;Friday;4;2018;Weekdays
415483;Cần Thơ;Friday;4;2018;Weekdays
415486;Cần Thơ;Friday;4;2018;Weekdays
415488;Cần Thơ;Friday;4;2018;Weekdays
415489;Cần Thơ;Friday;4;2018;Weekdays
415490;Cần Thơ;Friday;4;2018;Weekdays
415491;Cần Thơ;Friday;4;2018;Weekdays
415492;Cần Thơ;Friday;4;2018;Weekdays
415493;Cần Thơ;Friday;4;2018;Weekdays
415525;Cần Thơ;Friday;4;2018;Weekdays
415526;Cần Thơ;Friday;4;2018;Weekdays
415528;Cần Thơ;Friday;4;2018;Weekdays
415529;Cần Thơ;Friday;4;2018;Weekdays
415934;Cần Thơ;Friday;4;2018;Weekdays
416088;Cần Thơ;Friday;4;2018;Weekdays
416092;Cần Thơ;Friday;4;2018;Weekdays
416111;Cần Thơ;Friday;4;2018;Weekdays
416160;Cần Thơ;Friday;4;2018;Weekdays
416166;Cần Thơ;Friday;4;2018;Weekdays
416168;Cần Thơ;Friday;4;2018;Weekdays
416188;Cần Thơ;Friday;4;2018;Weekdays
416189;Cần Thơ;Friday;4;2018;Weekdays
416192;Cần Thơ;Friday;4;2018;Weekdays
416194;Cần Thơ;Friday;4;2018;Weekdays
416195;Cần Thơ;Friday;4;2018;Weekdays
416233;Cần Thơ;Friday;4;2018;Weekdays
416235;Cần Thơ;Friday;4;2018;Weekdays
416244;Cần Thơ;Friday;4;2018;Weekdays
416332;Cần Thơ;Friday;4;2018;Weekdays
416344;Cần Thơ;Friday;4;2018;Weekdays
416345;Cần Thơ;Friday;4;2018;Weekdays
416690;Cần Thơ;Friday;4;2018;Weekdays
416924;Cần Thơ;Friday;4;2018;Weekdays
416928;Cần Thơ;Friday;4;2018;Weekdays
417362;Cần Thơ;Friday;4;2018;Weekdays
417508;Cần Thơ;Friday;4;2018;Weekdays
417510;Cần Thơ;Friday;4;2018;Weekdays
417511;Cần Thơ;Friday;4;2018;Weekdays
417512;Cần Thơ;Friday;4;2018;Weekdays
417744;Cần Thơ;Friday;4;2018;Weekdays
419052;Cần Thơ;Friday;4;2018;Weekdays
419104;Cần Thơ;Friday;4;2018;Weekdays
419106;Cần Thơ;Friday;4;2018;Weekdays
419107;Cần Thơ;Friday;4;2018;Weekdays
419108;Cần Thơ;Friday;4;2018;Weekdays
419114;Cần Thơ;Friday;4;2018;Weekdays
419116;Cần Thơ;Friday;4;2018;Weekdays
419117;Cần Thơ;Friday;4;2018;Weekdays
419118;Cần Thơ;Friday;4;2018;Weekdays
419145;Cần Thơ;Friday;4;2018;Weekdays
419223;Cần Thơ;Friday;4;2018;Weekdays
419418;Cần Thơ;Friday;4;2018;Weekdays
419419;Cần Thơ;Friday;4;2018;Weekdays
419420;Cần Thơ;Friday;4;2018;Weekdays
419421;Cần Thơ;Friday;4;2018;Weekdays
440905;Cần Thơ;Friday;4;2018;Weekdays
441230;Cần Thơ;Friday;4;2018;Weekdays
441974;Cần Thơ;Friday;4;2018;Weekdays
441981;Cần Thơ;Friday;4;2018;Weekdays
442634;Cần Thơ;Friday;4;2018;Weekdays
442635;Cần Thơ;Friday;4;2018;Weekdays
442636;Cần Thơ;Friday;4;2018;Weekdays
442777;Cần Thơ;Friday;4;2018;Weekdays
442781;Cần Thơ;Friday;4;2018;Weekdays
444116;Cần Thơ;Friday;4;2018;Weekdays
444441;Cần Thơ;Friday;4;2018;Weekdays
444443;Cần Thơ;Friday;4;2018;Weekdays
444444;Cần Thơ;Friday;4;2018;Weekdays
444445;Cần Thơ;Friday;4;2018;Weekdays
444447;Cần Thơ;Friday;4;2018;Weekdays
444448;Cần Thơ;Friday;4;2018;Weekdays
444449;Cần Thơ;Friday;4;2018;Weekdays
444450;Cần Thơ;Friday;4;2018;Weekdays
444451;Cần Thơ;Friday;4;2018;Weekdays
444452;Cần Thơ;Friday;4;2018;Weekdays
444453;Cần Thơ;Friday;4;2018;Weekdays
444454;Cần Thơ;Friday;4;2018;Weekdays
444562;Cần Thơ;Friday;4;2018;Weekdays
444590;Cần Thơ;Friday;4;2018;Weekdays
444592;Cần Thơ;Friday;4;2018;Weekdays
444601;Cần Thơ;Friday;4;2018;Weekdays
444603;Cần Thơ;Friday;4;2018;Weekdays
444616;Cần Thơ;Friday;4;2018;Weekdays
444617;Cần Thơ;Friday;4;2018;Weekdays
444620;Cần Thơ;Friday;4;2018;Weekdays
444963;Cần Thơ;Friday;4;2018;Weekdays
444964;Cần Thơ;Friday;4;2018;Weekdays
444974;Cần Thơ;Friday;4;2018;Weekdays
445100;Cần Thơ;Friday;4;2018;Weekdays
445208;Cần Thơ;Friday;4;2018;Weekdays
445209;Cần Thơ;Friday;4;2018;Weekdays
445263;Cần Thơ;Friday;4;2018;Weekdays
445300;Cần Thơ;Friday;4;2018;Weekdays
446046;Cần Thơ;Friday;4;2018;Weekdays
446173;Cần Thơ;Friday;4;2018;Weekdays
446209;Cần Thơ;Friday;4;2018;Weekdays
446215;Cần Thơ;Friday;4;2018;Weekdays
446258;Cần Thơ;Friday;4;2018;Weekdays
