ID;Segmentation;Visit;Spending;Brand;PPA
97497;Seg.04 - Super Premium (VND 100K+);2;200;Chain;100
97501;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Indepentdent;35
98053;Seg.03 - Premium (VND 60K - VND 99K);2;140;Chain;70
98081;Seg.01 - Mass (<VND 25K);2;20;Chain;10
98121;Seg.01 - Mass (<VND 25K);2;32;Indepentdent;16
98122;Seg.01 - Mass (<VND 25K);2;14;Street;7
98509;Seg.01 - Mass (<VND 25K);2;20;Indepentdent;10
100869;Seg.03 - Premium (VND 60K - VND 99K);2;120;Indepentdent;60
101810;Seg.01 - Mass (<VND 25K);2;20;Indepentdent;10
101922;Seg.01 - Mass (<VND 25K);2;20;Street;10
101930;Seg.01 - Mass (<VND 25K);2;20;Street;10
102139;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Chain;35
102931;Seg.02 - Mass Asp (VND 25K - VND 59K);2;90;Indepentdent;45
102946;Seg.03 - Premium (VND 60K - VND 99K);2;140;Indepentdent;70
102970;Seg.01 - Mass (<VND 25K);2;14;Street;7
102987;Seg.03 - Premium (VND 60K - VND 99K);2;120;Chain;60
102994;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Indepentdent;35
103029;Seg.03 - Premium (VND 60K - VND 99K);2;120;Chain;60
103048;Seg.01 - Mass (<VND 25K);2;20;Indepentdent;10
103114;Seg.03 - Premium (VND 60K - VND 99K);2;140;Chain;70
103280;Seg.01 - Mass (<VND 25K);2;20;Chain;10
103847;Seg.01 - Mass (<VND 25K);2;36;Indepentdent;18
104301;Seg.01 - Mass (<VND 25K);2;20;Street;10
104349;Seg.01 - Mass (<VND 25K);2;20;Street;10
104629;Seg.03 - Premium (VND 60K - VND 99K);2;120;Chain;60
106576;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Indepentdent;35
106584;Seg.02 - Mass Asp (VND 25K - VND 59K);2;110;Chain;55
106716;Seg.03 - Premium (VND 60K - VND 99K);2;120;Chain;60
106718;Seg.03 - Premium (VND 60K - VND 99K);2;160;Chain;80
106725;Seg.03 - Premium (VND 60K - VND 99K);2;140;Chain;70
106726;Seg.03 - Premium (VND 60K - VND 99K);2;160;Chain;80
107045;Seg.01 - Mass (<VND 25K);2;24;Street;12
107394;Seg.01 - Mass (<VND 25K);2;20;Indepentdent;10
107398;Seg.01 - Mass (<VND 25K);2;14;Street;7
107577;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Chain;35
107636;Seg.01 - Mass (<VND 25K);2;18;Street;9
108015;Seg.04 - Super Premium (VND 100K+);2;200;Chain;100
108145;Seg.01 - Mass (<VND 25K);2;14;Street;7
108146;Seg.01 - Mass (<VND 25K);2;14;Street;7
108154;Seg.01 - Mass (<VND 25K);2;36;Street;18
108599;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Indepentdent;35
108669;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Indepentdent;35
108980;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Indepentdent;35
108981;Seg.01 - Mass (<VND 25K);2;20;Street;10
109207;Seg.01 - Mass (<VND 25K);2;28;Street;14
109224;Seg.03 - Premium (VND 60K - VND 99K);2;120;Chain;60
110386;Seg.04 - Super Premium (VND 100K+);2;200;Chain;100
110389;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Chain;35
110408;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Indepentdent;35
110592;Seg.03 - Premium (VND 60K - VND 99K);2;130;Chain;65
111012;Seg.01 - Mass (<VND 25K);2;24;Street;12
111428;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Chain;35
111463;Seg.02 - Mass Asp (VND 25K - VND 59K);2;78;Chain;39
111760;Seg.01 - Mass (<VND 25K);2;24;Street;12
111876;Seg.01 - Mass (<VND 25K);2;24;Street;12
112028;Seg.03 - Premium (VND 60K - VND 99K);2;120;Chain;60
112180;Seg.01 - Mass (<VND 25K);2;44;Street;22
112466;Seg.01 - Mass (<VND 25K);2;20;Street;10
112522;Seg.03 - Premium (VND 60K - VND 99K);2;130;Chain;65
112592;Seg.03 - Premium (VND 60K - VND 99K);2;120;Chain;60
112817;Seg.02 - Mass Asp (VND 25K - VND 59K);2;56;Indepentdent;28
113187;Seg.02 - Mass Asp (VND 25K - VND 59K);2;58;Chain;29
114267;Seg.01 - Mass (<VND 25K);2;14;Street;7
114328;Seg.01 - Mass (<VND 25K);2;26;Indepentdent;13
115349;Seg.01 - Mass (<VND 25K);2;20;Indepentdent;10
115349;Seg.01 - Mass (<VND 25K);2;14;Street;7
115984;Seg.01 - Mass (<VND 25K);2;14;Street;7
116007;Seg.01 - Mass (<VND 25K);2;20;Indepentdent;10
116012;Seg.04 - Super Premium (VND 100K+);2;200;Chain;100
116015;Seg.01 - Mass (<VND 25K);2;20;Indepentdent;10
116015;Seg.01 - Mass (<VND 25K);2;18;Street;9
116016;Seg.01 - Mass (<VND 25K);2;20;Indepentdent;10
116024;Seg.01 - Mass (<VND 25K);2;16;Street;8
116038;Seg.01 - Mass (<VND 25K);2;14;Street;7
116048;Seg.01 - Mass (<VND 25K);2;20;Indepentdent;10
116052;Seg.01 - Mass (<VND 25K);2;24;Street;12
116107;Seg.01 - Mass (<VND 25K);2;14;Street;7
116644;Seg.01 - Mass (<VND 25K);2;36;Chain;18
117037;Seg.01 - Mass (<VND 25K);2;14;Street;7
117713;Seg.03 - Premium (VND 60K - VND 99K);2;140;Chain;70
117798;Seg.01 - Mass (<VND 25K);2;46;Street;23
117799;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Chain;35
118026;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Indepentdent;35
118265;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Indepentdent;35
118296;Seg.01 - Mass (<VND 25K);2;24;Street;12
118402;Seg.02 - Mass Asp (VND 25K - VND 59K);2;90;Indepentdent;45
119287;Seg.01 - Mass (<VND 25K);2;32;Indepentdent;16
119369;Seg.02 - Mass Asp (VND 25K - VND 59K);2;96;Chain;48
119547;Seg.04 - Super Premium (VND 100K+);2;200;Chain;100
119597;Seg.01 - Mass (<VND 25K);2;44;Street;22
119691;Seg.01 - Mass (<VND 25K);2;14;Street;7
120091;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Chain;35
121046;Seg.03 - Premium (VND 60K - VND 99K);2;160;Chain;80
121143;Seg.02 - Mass Asp (VND 25K - VND 59K);2;110;Chain;55
121230;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Chain;35
121481;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Chain;35
121543;Seg.03 - Premium (VND 60K - VND 99K);2;120;Chain;60
121564;Seg.02 - Mass Asp (VND 25K - VND 59K);2;90;Chain;45
121579;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Chain;35
121610;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Indepentdent;35
121632;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Indepentdent;35
121678;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Street;35
121749;Seg.03 - Premium (VND 60K - VND 99K);2;120;Chain;60
122079;Seg.03 - Premium (VND 60K - VND 99K);2;120;Chain;60
122103;Seg.03 - Premium (VND 60K - VND 99K);2;160;Chain;80
122191;Seg.01 - Mass (<VND 25K);2;28;Street;14
122252;Seg.01 - Mass (<VND 25K);2;20;Chain;10
122712;Seg.02 - Mass Asp (VND 25K - VND 59K);2;110;Chain;55
122871;Seg.03 - Premium (VND 60K - VND 99K);2;140;Chain;70
122874;Seg.03 - Premium (VND 60K - VND 99K);2;160;Chain;80
122921;Seg.03 - Premium (VND 60K - VND 99K);2;140;Chain;70
122922;Seg.03 - Premium (VND 60K - VND 99K);2;160;Chain;80
122948;Seg.03 - Premium (VND 60K - VND 99K);2;140;Chain;70
123194;Seg.01 - Mass (<VND 25K);2;24;Street;12
123206;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Indepentdent;35
123380;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Chain;35
123415;Seg.03 - Premium (VND 60K - VND 99K);2;140;Chain;70
123542;Seg.01 - Mass (<VND 25K);2;20;Street;10
123864;Seg.02 - Mass Asp (VND 25K - VND 59K);2;78;Chain;39
123867;Seg.01 - Mass (<VND 25K);2;16;Street;8
123880;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Chain;35
123910;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Chain;35
123914;Seg.02 - Mass Asp (VND 25K - VND 59K);2;90;Chain;45
124754;Seg.03 - Premium (VND 60K - VND 99K);2;130;Chain;65
124837;Seg.01 - Mass (<VND 25K);2;20;Street;10
125720;Seg.03 - Premium (VND 60K - VND 99K);2;120;Chain;60
125726;Seg.01 - Mass (<VND 25K);2;16;Street;8
125727;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Chain;35
126116;Seg.02 - Mass Asp (VND 25K - VND 59K);2;56;Street;28
126466;Seg.02 - Mass Asp (VND 25K - VND 59K);2;98;Chain;49
126468;Seg.01 - Mass (<VND 25K);2;24;Indepentdent;12
126975;Seg.01 - Mass (<VND 25K);2;24;Indepentdent;12
126976;Seg.01 - Mass (<VND 25K);2;36;Indepentdent;18
127251;Seg.02 - Mass Asp (VND 25K - VND 59K);2;78;Chain;39
127365;Seg.03 - Premium (VND 60K - VND 99K);2;120;Chain;60
127377;Seg.01 - Mass (<VND 25K);2;16;Street;8
127414;Seg.01 - Mass (<VND 25K);2;24;Street;12
131088;Seg.02 - Mass Asp (VND 25K - VND 59K);2;90;Chain;45
131115;Seg.02 - Mass Asp (VND 25K - VND 59K);2;98;Chain;49
131163;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Indepentdent;35
131522;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Indepentdent;35
131558;Seg.01 - Mass (<VND 25K);2;16;Street;8
131560;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Indepentdent;35
132630;Seg.01 - Mass (<VND 25K);2;46;Street;23
132899;Seg.02 - Mass Asp (VND 25K - VND 59K);2;78;Chain;39
132941;Seg.01 - Mass (<VND 25K);2;14;Street;7
132951;Seg.02 - Mass Asp (VND 25K - VND 59K);2;90;Chain;45
133130;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Chain;35
133396;Seg.01 - Mass (<VND 25K);2;20;Street;10
133619;Seg.01 - Mass (<VND 25K);2;24;Indepentdent;12
133638;Seg.01 - Mass (<VND 25K);2;16;Street;8
133681;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Street;35
133789;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Indepentdent;35
133930;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Chain;35
133962;Seg.01 - Mass (<VND 25K);2;24;Street;12
134323;Seg.02 - Mass Asp (VND 25K - VND 59K);2;118;Chain;59
134325;Seg.02 - Mass Asp (VND 25K - VND 59K);2;118;Chain;59
134334;Seg.02 - Mass Asp (VND 25K - VND 59K);2;118;Chain;59
134367;Seg.02 - Mass Asp (VND 25K - VND 59K);2;78;Chain;39
134372;Seg.03 - Premium (VND 60K - VND 99K);2;120;Chain;60
134458;Seg.04 - Super Premium (VND 100K+);2;200;Indepentdent;100
134470;Seg.01 - Mass (<VND 25K);2;24;Indepentdent;12
134581;Seg.02 - Mass Asp (VND 25K - VND 59K);2;90;Indepentdent;45
134735;Seg.01 - Mass (<VND 25K);2;24;Indepentdent;12
134738;Seg.01 - Mass (<VND 25K);2;24;Indepentdent;12
134774;Seg.01 - Mass (<VND 25K);2;24;Indepentdent;12
134918;Seg.03 - Premium (VND 60K - VND 99K);2;190;Chain;95
134919;Seg.02 - Mass Asp (VND 25K - VND 59K);2;98;Chain;49
134945;Seg.02 - Mass Asp (VND 25K - VND 59K);2;90;Chain;45
134955;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Indepentdent;35
134963;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Indepentdent;35
134964;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Indepentdent;35
134971;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Indepentdent;35
134985;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Indepentdent;35
134991;Seg.01 - Mass (<VND 25K);2;20;Indepentdent;10
135053;Seg.04 - Super Premium (VND 100K+);2;200;Chain;100
135148;Seg.03 - Premium (VND 60K - VND 99K);2;140;Indepentdent;70
135153;Seg.02 - Mass Asp (VND 25K - VND 59K);2;110;Chain;55
135182;Seg.01 - Mass (<VND 25K);2;20;Street;10
135213;Seg.01 - Mass (<VND 25K);2;16;Street;8
135302;Seg.01 - Mass (<VND 25K);2;24;Street;12
135348;Seg.01 - Mass (<VND 25K);2;16;Street;8
135367;Seg.02 - Mass Asp (VND 25K - VND 59K);2;90;Indepentdent;45
135488;Seg.01 - Mass (<VND 25K);2;24;Street;12
135507;Seg.02 - Mass Asp (VND 25K - VND 59K);2;90;Chain;45
135644;Seg.01 - Mass (<VND 25K);2;24;Indepentdent;12
135771;Seg.02 - Mass Asp (VND 25K - VND 59K);2;118;Chain;59
135873;Seg.01 - Mass (<VND 25K);2;24;Street;12
135894;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Chain;35
135894;Seg.01 - Mass (<VND 25K);2;16;Street;8
135901;Seg.01 - Mass (<VND 25K);2;12;Street;6
135904;Seg.02 - Mass Asp (VND 25K - VND 59K);2;90;Chain;45
136007;Seg.04 - Super Premium (VND 100K+);2;200;Chain;100
136267;Seg.01 - Mass (<VND 25K);2;20;Indepentdent;10
136269;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Indepentdent;35
136291;Seg.01 - Mass (<VND 25K);2;20;Street;10
136313;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Indepentdent;35
136318;Seg.02 - Mass Asp (VND 25K - VND 59K);2;90;Street;45
136381;Seg.03 - Premium (VND 60K - VND 99K);2;160;Chain;80
136387;Seg.02 - Mass Asp (VND 25K - VND 59K);2;78;Chain;39
136396;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Street;35
136430;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Street;35
136433;Seg.03 - Premium (VND 60K - VND 99K);2;160;Chain;80
137862;Seg.01 - Mass (<VND 25K);2;44;Chain;22
137961;Seg.02 - Mass Asp (VND 25K - VND 59K);2;98;Chain;49
138161;Seg.01 - Mass (<VND 25K);2;16;Street;8
138257;Seg.01 - Mass (<VND 25K);2;20;Street;10
138286;Seg.01 - Mass (<VND 25K);2;24;Street;12
138291;Seg.04 - Super Premium (VND 100K+);2;200;Indepentdent;100
138317;Seg.01 - Mass (<VND 25K);2;20;Street;10
138334;Seg.03 - Premium (VND 60K - VND 99K);2;120;Chain;60
138335;Seg.03 - Premium (VND 60K - VND 99K);2;120;Chain;60
138353;Seg.02 - Mass Asp (VND 25K - VND 59K);2;90;Chain;45
138384;Seg.01 - Mass (<VND 25K);2;24;Street;12
138387;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Indepentdent;35
138411;Seg.02 - Mass Asp (VND 25K - VND 59K);2;78;Chain;39
138416;Seg.03 - Premium (VND 60K - VND 99K);2;120;Chain;60
138421;Seg.02 - Mass Asp (VND 25K - VND 59K);2;90;Street;45
138479;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Chain;35
138512;Seg.02 - Mass Asp (VND 25K - VND 59K);2;90;Chain;45
138516;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Indepentdent;35
138526;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Indepentdent;35
138542;Seg.02 - Mass Asp (VND 25K - VND 59K);2;110;Chain;55
138553;Seg.01 - Mass (<VND 25K);2;24;Indepentdent;12
138571;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Street;35
138584;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Indepentdent;35
138596;Seg.01 - Mass (<VND 25K);2;28;Street;14
138624;Seg.03 - Premium (VND 60K - VND 99K);2;120;Chain;60
138638;Seg.03 - Premium (VND 60K - VND 99K);2;120;Chain;60
138716;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Indepentdent;35
138761;Seg.01 - Mass (<VND 25K);2;20;Street;10
138830;Seg.02 - Mass Asp (VND 25K - VND 59K);2;90;Chain;45
138940;Seg.02 - Mass Asp (VND 25K - VND 59K);2;96;Indepentdent;48
138979;Seg.02 - Mass Asp (VND 25K - VND 59K);2;90;Chain;45
138984;Seg.01 - Mass (<VND 25K);2;24;Street;12
138991;Seg.03 - Premium (VND 60K - VND 99K);2;160;Chain;80
138999;Seg.01 - Mass (<VND 25K);2;24;Street;12
139005;Seg.01 - Mass (<VND 25K);2;36;Indepentdent;18
139005;Seg.01 - Mass (<VND 25K);2;24;Street;12
139008;Seg.01 - Mass (<VND 25K);2;20;Street;10
139012;Seg.01 - Mass (<VND 25K);2;24;Street;12
139041;Seg.01 - Mass (<VND 25K);2;24;Street;12
139052;Seg.01 - Mass (<VND 25K);2;20;Street;10
139080;Seg.02 - Mass Asp (VND 25K - VND 59K);2;98;Chain;49
139081;Seg.02 - Mass Asp (VND 25K - VND 59K);2;58;Chain;29
139083;Seg.02 - Mass Asp (VND 25K - VND 59K);2;58;Chain;29
139100;Seg.01 - Mass (<VND 25K);2;18;Street;9
139145;Seg.01 - Mass (<VND 25K);2;36;Chain;18
139171;Seg.01 - Mass (<VND 25K);2;20;Street;10
139178;Seg.01 - Mass (<VND 25K);2;20;Street;10
139232;Seg.02 - Mass Asp (VND 25K - VND 59K);2;78;Chain;39
139241;Seg.01 - Mass (<VND 25K);2;20;Indepentdent;10
139300;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Chain;35
139301;Seg.02 - Mass Asp (VND 25K - VND 59K);2;78;Chain;39
140031;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Indepentdent;35
140292;Seg.03 - Premium (VND 60K - VND 99K);2;120;Chain;60
140341;Seg.03 - Premium (VND 60K - VND 99K);2;120;Chain;60
140395;Seg.03 - Premium (VND 60K - VND 99K);2;120;Chain;60
140398;Seg.02 - Mass Asp (VND 25K - VND 59K);2;90;Indepentdent;45
140409;Seg.04 - Super Premium (VND 100K+);2;200;Chain;100
140584;Seg.03 - Premium (VND 60K - VND 99K);2;120;Chain;60
140681;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Indepentdent;35
140745;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Indepentdent;35
140845;Seg.02 - Mass Asp (VND 25K - VND 59K);2;98;Chain;49
141301;Seg.03 - Premium (VND 60K - VND 99K);2;120;Chain;60
141401;Seg.01 - Mass (<VND 25K);2;24;Street;12
142479;Seg.02 - Mass Asp (VND 25K - VND 59K);2;70;Indepentdent;35
90423;Seg.01 - Mass (<VND 25K);2;30;Street;15
91139;Seg.01 - Mass (<VND 25K);2;30;Street;15
92200;Seg.01 - Mass (<VND 25K);2;30;Street;15
92812;Seg.01 - Mass (<VND 25K);2;30;Street;15
92972;Seg.01 - Mass (<VND 25K);2;30;Indepentdent;15
94986;Seg.01 - Mass (<VND 25K);2;30;Street;15
96599;Seg.01 - Mass (<VND 25K);2;30;Street;15
96600;Seg.01 - Mass (<VND 25K);2;30;Street;15
97144;Seg.01 - Mass (<VND 25K);2;30;Street;15
106766;Seg.01 - Mass (<VND 25K);2;30;Street;15
107621;Seg.01 - Mass (<VND 25K);2;30;Street;15
109221;Seg.01 - Mass (<VND 25K);2;30;Street;15
110592;Seg.01 - Mass (<VND 25K);2;30;Street;15
111457;Seg.01 - Mass (<VND 25K);2;30;Indepentdent;15
111462;Seg.01 - Mass (<VND 25K);2;30;Street;15
112519;Seg.01 - Mass (<VND 25K);2;30;Street;15
113219;Seg.01 - Mass (<VND 25K);2;30;Indepentdent;15
113292;Seg.01 - Mass (<VND 25K);2;30;Indepentdent;15
116108;Seg.01 - Mass (<VND 25K);2;30;Indepentdent;15
117059;Seg.01 - Mass (<VND 25K);2;30;Chain;15
117218;Seg.01 - Mass (<VND 25K);2;30;Chain;15
118266;Seg.01 - Mass (<VND 25K);2;30;Street;15
119287;Seg.01 - Mass (<VND 25K);2;30;Street;15
119616;Seg.01 - Mass (<VND 25K);2;30;Street;15
119617;Seg.01 - Mass (<VND 25K);2;30;Street;15
120073;Seg.01 - Mass (<VND 25K);2;30;Street;15
121229;Seg.01 - Mass (<VND 25K);2;30;Street;15
121230;Seg.01 - Mass (<VND 25K);2;30;Street;15
122242;Seg.01 - Mass (<VND 25K);2;30;Street;15
123098;Seg.01 - Mass (<VND 25K);2;30;Street;15
123777;Seg.01 - Mass (<VND 25K);2;30;Indepentdent;15
123779;Seg.01 - Mass (<VND 25K);2;30;Indepentdent;15
123860;Seg.01 - Mass (<VND 25K);2;30;Indepentdent;15
123863;Seg.01 - Mass (<VND 25K);2;30;Indepentdent;15
124420;Seg.01 - Mass (<VND 25K);2;30;Street;15
124557;Seg.01 - Mass (<VND 25K);2;30;Indepentdent;15
124741;Seg.01 - Mass (<VND 25K);2;30;Street;15
125123;Seg.01 - Mass (<VND 25K);2;30;Street;15
125211;Seg.01 - Mass (<VND 25K);2;30;Street;15
125722;Seg.01 - Mass (<VND 25K);2;30;Street;15
125744;Seg.01 - Mass (<VND 25K);2;30;Indepentdent;15
125746;Seg.01 - Mass (<VND 25K);2;30;Street;15
132768;Seg.01 - Mass (<VND 25K);2;30;Street;15
132942;Seg.01 - Mass (<VND 25K);2;30;Indepentdent;15
132953;Seg.01 - Mass (<VND 25K);2;30;Street;15
132977;Seg.01 - Mass (<VND 25K);2;30;Street;15
133411;Seg.01 - Mass (<VND 25K);2;30;Street;15
133639;Seg.01 - Mass (<VND 25K);2;30;Indepentdent;15
133640;Seg.01 - Mass (<VND 25K);2;30;Indepentdent;15
134732;Seg.01 - Mass (<VND 25K);2;30;Street;15
134733;Seg.01 - Mass (<VND 25K);2;30;Indepentdent;15
134972;Seg.01 - Mass (<VND 25K);2;30;Street;15
135129;Seg.01 - Mass (<VND 25K);2;30;Street;15
135233;Seg.01 - Mass (<VND 25K);2;30;Indepentdent;15
135352;Seg.01 - Mass (<VND 25K);2;30;Indepentdent;15
138295;Seg.01 - Mass (<VND 25K);2;30;Street;15
138386;Seg.01 - Mass (<VND 25K);2;30;Chain;15
138387;Seg.01 - Mass (<VND 25K);2;30;Chain;15
138488;Seg.01 - Mass (<VND 25K);2;30;Indepentdent;15
138716;Seg.01 - Mass (<VND 25K);2;30;Street;15
138762;Seg.01 - Mass (<VND 25K);2;30;Chain;15
138975;Seg.01 - Mass (<VND 25K);2;30;Indepentdent;15
138987;Seg.01 - Mass (<VND 25K);2;30;Street;15
139017;Seg.01 - Mass (<VND 25K);2;30;Street;15
139072;Seg.01 - Mass (<VND 25K);2;30;Street;15
140238;Seg.01 - Mass (<VND 25K);2;30;Street;15
141679;Seg.01 - Mass (<VND 25K);2;30;Street;15
92640;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Chain;40
93191;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Chain;40
94226;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Chain;40
96308;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Indepentdent;40
97484;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Chain;40
97493;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Chain;40
97493;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Indepentdent;40
102988;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Indepentdent;40
105106;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Indepentdent;40
106572;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Indepentdent;40
106771;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Chain;40
107206;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Indepentdent;40
107206;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Street;40
108153;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Indepentdent;40
109166;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Indepentdent;40
109228;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Indepentdent;40
109951;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Chain;40
110052;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Chain;40
110401;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Indepentdent;40
111331;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Indepentdent;40
115413;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Chain;40
118023;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Chain;40
118397;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Indepentdent;40
120080;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Chain;40
121218;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Chain;40
121485;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Indepentdent;40
121544;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Chain;40
121612;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Chain;40
122051;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Indepentdent;40
122104;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Indepentdent;40
122187;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Chain;40
122711;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Chain;40
123375;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Chain;40
123902;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Street;40
125485;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Chain;40
125596;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Chain;40
125891;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Indepentdent;40
126826;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Street;40
131088;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Indepentdent;40
132626;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Chain;40
132954;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Indepentdent;40
134351;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Chain;40
134867;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Chain;40
134911;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Chain;40
134996;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Indepentdent;40
135131;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Chain;40
135366;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Indepentdent;40
135372;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Indepentdent;40
136162;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Street;40
136267;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Chain;40
136415;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Street;40
138295;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Chain;40
138514;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Chain;40
138585;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Indepentdent;40
138626;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Indepentdent;40
138663;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Chain;40
138825;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Chain;40
138917;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Indepentdent;40
140129;Seg.02 - Mass Asp (VND 25K - VND 59K);2;80;Chain;40
